iter	Accuracy	Logloss
879	0.9959677419	0.0386963382
880	0.9959677419	0.0385272274
881	0.9959677419	0.03848562955
882	0.9959677419	0.03837431571
883	0.9959677419	0.03826393885
884	0.9959677419	0.03823285944
885	0.9959677419	0.03814453127
886	0.9959677419	0.03802921967
887	0.9959677419	0.03798219643
888	0.9959677419	0.0378859545
889	0.9959677419	0.03781478281
890	0.9959677419	0.03780062941
891	0.9959677419	0.03776834397
892	0.9959677419	0.03769339515
893	0.9959677419	0.03762793267
894	0.9959677419	0.03759426863
895	0.9959677419	0.0375131798
896	0.9959677419	0.03747303992
897	0.9959677419	0.03745423907
898	0.9959677419	0.03743965713
899	0.9959677419	0.03734305522
900	0.9959677419	0.0372599952
901	0.9959677419	0.03722721171
902	0.9959677419	0.03719424448
903	0.9959677419	0.03715479858
904	0.9959677419	0.03694489094
905	0.9959677419	0.03678649598
906	0.9959677419	0.03674399807
907	0.9959677419	0.03672593063
908	0.9959677419	0.03653632926
909	0.9959677419	0.03637657624
910	0.9959677419	0.03631083088
911	0.9959677419	0.03628410707
912	0.9959677419	0.03624296312
913	0.9959677419	0.03618852568
914	0.9959677419	0.03612021166
915	0.9959677419	0.03603405509
916	0.9959677419	0.03593562859
917	0.997983871	0.03582962208
918	0.997983871	0.0358055533
919	0.997983871	0.03577823804
920	0.997983871	0.0357296291
921	0.997983871	0.03559115353
922	0.997983871	0.03553928456
923	0.997983871	0.03544687835
924	0.997983871	0.03538211696
925	0.997983871	0.03531000789
926	0.997983871	0.03530181698
927	0.997983871	0.03523350836
928	0.997983871	0.03520833188
929	0.997983871	0.03517289354
930	0.997983871	0.03515284508
931	0.997983871	0.03511523063
932	0.997983871	0.03508528634
933	0.997983871	0.03494554503
934	0.997983871	0.03491462406
935	0.997983871	0.03481515203
936	0.997983871	0.03477065491
937	0.997983871	0.0347474514
938	0.997983871	0.03467816075
939	0.997983871	0.03466531316
940	1	0.0345496057
941	1	0.03442351262
942	1	0.03433493639
943	1	0.03426992951
944	1	0.03418501215
945	1	0.03414955171
946	1	0.03413608234
947	1	0.03410564919
948	1	0.03409428929
949	1	0.03390115924
950	1	0.03386644331
951	1	0.03379301233
952	1	0.03377824935
953	1	0.03368411189
954	1	0.03366869072
955	1	0.03362219651
956	1	0.03357936678
957	1	0.03351411104
958	1	0.03349481049
959	1	0.03347934582
960	1	0.03340068628
961	1	0.03334956881
962	1	0.03332611781
963	1	0.03330914461
964	1	0.03327024994
965	1	0.03325158266
966	1	0.03317599423
967	1	0.0331595941
968	1	0.03303639779
969	1	0.03300007239
970	1	0.03294171534
971	1	0.03293003233
972	1	0.03280664309
973	1	0.03277519676
974	1	0.03272188731
975	1	0.03269669095
976	1	0.0326714446
977	1	0.03265147462
978	1	0.03262728771
979	1	0.03259878351
980	1	0.03255180338
981	1	0.03249713929
982	1	0.03246067943
983	1	0.03242831891
984	1	0.03237200106
985	1	0.03230573247
986	1	0.03223937894
987	1	0.03219991992
988	1	0.03207769225
989	1	0.03199067733
990	1	0.03198268664
991	1	0.03186212087
992	1	0.03184415799
993	1	0.03179751983
994	1	0.03167864333
995	1	0.03156975498
996	1	0.03149318077
997	1	0.03136192149
998	1	0.03133009758
999	1	0.03124932078
